"activity,""appCat.builtin"",""appCat.communication"",""appCat.entertainment"",""appCat.finance"",""appCat.game"",""appCat.office"",""appCat.other"",""appCat.social"",""appCat.travel"",""appCat.unknown"",""appCat.utilities"",""appCat.weather"",""call"",""circumplex.arousal"",""circumplex.valence"",""mood"",""screen"",""sms"",""id"",""day"",""month"""
0.100323154864463,15.8797880203898,42.8507724096533,52.8747270875585,7.38463599282296,26.8089961388889,43.9238725196078,16.6092524048407,69.58765077508,27.0084742126871,43.5337080321068,20.7540941138339,26.5850762063492,2,-0.193,0.605,6.72916666666667,76.7307998072647,1,1,17,2
0.119147024001958,15.2384392876725,41.4082957683558,104.025436257336,8.29848667731829,21.9427228333333,51.7179251432843,19.0247692493601,79.969518279697,37.3624103426896,41.1400015645743,20.8714868749943,25.163357984127,1,-0.1395,0.480166666666667,6.66033333333334,81.2430073308001,3.77,1,18,2
0.0895764256999966,19.0740861607092,44.2316330560923,38.7032302828575,22.0942472482518,124.576531752525,19.6753420650208,19.9004523306912,95.2795404277146,35.0374218102649,22.6471675873016,21.2546536521592,10.6386283730159,7,-0.2705,0.331,6.34716666666667,79.2444708454786,2,1,19,2
0.123909078576376,14.7640039267621,41.562449116446,87.0744996543942,8.23808780830572,22.3394703055556,44.8291602112793,17.0945627435605,78.6629541155351,30.5655158905375,40.8226782954546,20.7181343426182,23.0383885396825,2,-0.126833333333333,0.581333333333334,6.6925,80.4801786258892,3,1,20,2
0.11137913114549,18.52911290862,45.7423333485566,47.0400574085767,20.2378235512821,202.785680401515,19.2942400489584,18.5571938484631,86.8646408826153,57.692305023166,28.3687244047619,18.7641859108647,6.96934263888889,5.9,-0.0631666666666667,0.606166666666667,6.85716666666667,94.275349374424,1,1,21,2
0.0995348555198474,16.563269448621,42.7111254235384,53.2278702224561,7.49813249282296,27.1019563611111,44.4367047254902,16.6345503310944,70.8048271485862,26.3500670378064,42.8296748243146,20.7862864017224,26.5369027063492,2,-0.160333333333333,0.595166666666667,6.7675,78.1796668912326,1,1,22,2
0.119629368936169,15.8168039995443,42.7171021682594,91.8918652839159,8.8847665093021,21.66752075,48.10837615125,18.0533197579365,83.604709295838,38.352781093465,40.2689104628427,21.9222967050988,23.1840648452381,1.33,-0.164333333333333,0.538666666666667,6.6115,84.2872811129399,3.15,1,23,2
0.111834770473725,16.2178498905791,42.6079671885006,90.5092367283527,8.59117067596876,21.3215373055556,50.9054686825,18.4451519448052,78.2260441387742,38.0278315950565,40.9711938632756,21.0281114935783,26.2050242063492,1.44,-0.117,0.494,6.64666666666667,81.6770248254113,3.73,1,24,2
0.0930955738102748,14.7466159054424,41.4006090333873,42.111423244674,18.413181018093,30.4231796398046,21.7803935914316,18.4273802570003,66.6076039893463,40.756720023464,30.521514040404,16.0096555294248,24.3757281944444,3,-0.231333333333333,0.229166666666667,6.32683333333333,71.4458419401124,1.92,1,25,2
0.175969412513795,15.3986437125474,43.5806219465578,244.751253045518,8.3283232368421,252.36468619697,123.660171784447,20.0992905438233,65.4969659006584,22.8174148962695,62.3132860757576,20.7648575964158,11.0075614761905,2.93,0,0.333333333333333,6.33333333333333,122.635099592357,1.24,1,27,2
0.0954366804432104,17.0114280315418,44.5815503275931,40.6680117495241,19.164651051282,123.052700467172,17.5520821799355,16.9546089242217,75.8900959677523,51.1432396186966,28.5667880833333,23.3063719663745,12.3634441666667,4,-0.136,0.6185,6.79383333333334,82.9246843030371,2.47,1,28,2
0.102416782274384,22.5213167063438,41.340249710172,45.8492041541574,9.1529502632908,25.8419511507936,46.548793253272,21.4979785825569,73.0419212091515,30.9424406882445,45.2710666711476,21.3850317609123,27.874065,1.47,-0.0475,0.6385,6.79516666666667,74.8909859228812,1,1,1,3
0.119228422396658,14.7515104444506,47.2920850047831,71.9587991525493,8.04464591719683,182.804137060606,54.7560037509158,23.2013936418368,80.1862536566673,22.9976321479791,38.3937716352814,22.3468174724664,8.06250892857143,5,-0.094,0.529666666666667,6.65633333333334,114.342752686559,1.18,1,7,3
0.117658651970745,12.4887980256234,47.55876200922,72.7223119892367,8.40626337459032,181.626850393939,55.2201980181842,21.9297151877148,78.0331464297037,21.0949720433545,40.6311002608225,22.0861923266028,9.21775660714285,4.7,-0.126166666666667,0.521333333333334,6.62683333333333,113.736677190784,1.18,1,8,3
0.081170422325901,25.6100287105476,54.2349958997363,62.4550803417835,18.7463416503497,401.856824096154,25.2074273762164,17.4869673702545,79.4816153381777,32.4185007667011,238.206627845238,46.8732256501101,10.8397020714286,3.89,-0.262166666666667,0.479833333333334,6.552,102.966650926604,1.07,1,9,3
0.0913037622473059,45.6942011914665,46.7625438377038,64.8170838277178,9.73976843253968,326.206295492424,45.483277,21.4872895953676,76.328396748184,21.1899053944001,187.201341767316,29.7515090409274,12.3433932023809,1,-0.152,0.518333333333334,6.6665,108.679226331528,1.05,1,10,3
0.0732969608052563,17.8947971118772,41.7482876018197,43.4563647253049,19.8466311200466,98.5973627323232,20.1085240337903,21.0056501609095,68.1566233472938,34.9400135477344,22.7003701392496,20.4076477868667,16.2454955793651,3,-0.3805,0.320333333333333,6.35366666666667,75.5281076944004,2.02,1,11,3
0.114920440718319,13.5406112143724,42.1355404408853,56.0143463826434,8.74839839714671,99.4581596691919,56.5595465077031,22.5317985359,77.4536340160849,25.4578067271189,35.030606737013,20.7783955409959,12.4536622619048,4,0.0581666666666667,0.572833333333334,6.62516666666667,86.3257969629936,2.44,1,13,3
0.104555250223632,17.020511733158,46.101984451796,47.2901638603868,19.5109191858974,199.328213664336,20.08152831981,19.9664874641037,90.8192065593306,43.8501171172941,28.9348415530303,19.2701326406274,6.93823875,5.39,-0.151833333333333,0.606166666666667,6.83033333333333,92.5963575622146,1,1,15,3
0.114139946492504,19.5396399372445,42.4004828071844,93.1673666516139,8.80829822994987,19.390043,47.3751401120343,19.8237699052548,87.0121723505648,31.2331922292872,42.2348014693362,20.7902756667385,22.8602996626984,1.37,-0.120833333333333,0.550833333333334,6.64066666666667,82.2726768572285,3,1,16,3
0.102355529970288,19.3271616395057,46.0714869644911,53.2793743199934,8.27806073593073,23.7297198611111,44.6110429074952,15.699373332171,80.3447612471656,25.8863823451667,45.7222241497114,22.233312330036,27.0537347619047,1.26,-0.0708333333333333,0.6045,6.79133333333334,82.1789817671626,1,1,17,3
